8
659
276.000000000	116.000000000	90.000000000	180.000000000	9.000000000	870.000000000	768.000000000	28	44.280000000
362.600000000	189.000000000	0.000000000	164.900000000	11.600000000	944.700000000	755.800000000	91	79.300000000
326.000000000	0.000000000	138.000000000	199.000000000	11.000000000	801.000000000	792.000000000	28	40.680000000
249.100000000	0.000000000	98.800000000	158.100000000	12.800000000	987.800000000	889.000000000	3	15.360000000
313.000000000	161.000000000	0.000000000	178.000000000	10.000000000	917.000000000	759.000000000	28	52.440000000
143.600000000	0.000000000	174.900000000	158.400000000	17.900000000	942.700000000	844.500000000	28	15.420000000
380.000000000	95.000000000	0.000000000	228.000000000	0.000000000	932.000000000	594.000000000	270	41.150000000
181.400000000	0.000000000	167.000000000	169.600000000	7.600000000	1055.600000000	777.800000000	28	27.770000000
322.000000000	0.000000000	0.000000000	203.000000000	0.000000000	974.000000000	800.000000000	28	25.180000000
424.000000000	22.000000000	132.000000000	178.000000000	8.500000000	822.000000000	750.000000000	56	65.700000000
323.700000000	282.800000000	0.000000000	183.800000000	10.300000000	942.700000000	659.900000000	7	49.800000000
314.000000000	0.000000000	113.000000000	170.000000000	10.000000000	925.000000000	783.000000000	28	38.460000000
314.000000000	145.000000000	113.000000000	179.000000000	8.000000000	869.000000000	690.000000000	28	46.230000000
313.300000000	145.000000000	0.000000000	178.500000000	8.000000000	867.200000000	824.000000000	28	40.930000000
157.000000000	236.000000000	0.000000000	192.000000000	0.000000000	935.400000000	781.200000000	90	43.380000000
491.000000000	26.000000000	123.000000000	201.000000000	3.900000000	822.000000000	699.000000000	7	37.920000000
480.000000000	0.000000000	0.000000000	192.000000000	0.000000000	936.200000000	712.200000000	90	54.320000000
427.500000000	47.500000000	0.000000000	228.000000000	0.000000000	932.000000000	594.000000000	7	35.080000000
213.500000000	0.000000000	174.200000000	154.600000000	11.700000000	1052.300000000	775.500000000	28	45.940000000
212.500000000	0.000000000	100.400000000	159.300000000	8.700000000	1007.800000000	903.600000000	28	31.640000000
173.500000000	50.100000000	173.500000000	164.800000000	6.500000000	1006.200000000	793.500000000	100	56.060000000
374.000000000	189.200000000	0.000000000	170.100000000	10.100000000	926.100000000	756.700000000	7	46.200000000
157.000000000	214.000000000	152.000000000	200.000000000	9.000000000	819.000000000	704.000000000	28	33.050000000
143.000000000	169.400000000	142.700000000	190.700000000	8.400000000	967.400000000	643.500000000	28	29.730000000
331.000000000	0.000000000	0.000000000	192.000000000	0.000000000	978.000000000	825.000000000	28	31.450000000
375.000000000	93.800000000	0.000000000	126.600000000	23.400000000	852.100000000	992.600000000	28	56.700000000
520.000000000	0.000000000	0.000000000	175.000000000	5.200000000	870.000000000	805.000000000	28	51.020000000
310.000000000	0.000000000	0.000000000	192.000000000	0.000000000	970.000000000	850.000000000	90	34.680000000
250.000000000	0.000000000	95.700000000	187.400000000	5.500000000	956.900000000	861.200000000	56	38.330000000
500.000000000	0.000000000	0.000000000	200.000000000	0.000000000	1125.000000000	613.000000000	180	51.040000000
246.800000000	0.000000000	125.100000000	143.300000000	12.000000000	1086.800000000	800.900000000	3	23.520000000
330.500000000	169.600000000	0.000000000	194.900000000	8.100000000	811.000000000	802.300000000	28	56.620000000
149.000000000	236.000000000	0.000000000	176.000000000	13.000000000	847.000000000	893.000000000	28	32.960000000
362.600000000	189.000000000	0.000000000	164.900000000	11.600000000	944.700000000	755.800000000	91	79.300000000
108.300000000	162.400000000	0.000000000	203.500000000	0.000000000	938.200000000	849.000000000	90	29.230000000
182.000000000	45.200000000	122.000000000	170.200000000	8.200000000	1059.400000000	780.700000000	28	31.270000000
405.000000000	0.000000000	0.000000000	175.000000000	0.000000000	1120.000000000	695.000000000	28	52.300000000
252.000000000	0.000000000	0.000000000	185.000000000	0.000000000	1111.000000000	784.000000000	28	19.690000000
475.000000000	0.000000000	59.000000000	142.000000000	1.900000000	1098.000000000	641.000000000	28	57.230000000
144.000000000	0.000000000	175.000000000	158.000000000	18.000000000	943.000000000	844.000000000	28	15.420000000
469.000000000	117.200000000	0.000000000	137.800000000	32.200000000	852.100000000	840.500000000	56	69.300000000
213.800000000	98.100000000	24.500000000	181.700000000	6.700000000	1066.000000000	785.500000000	3	13.180000000
155.000000000	0.000000000	143.000000000	193.000000000	9.000000000	877.000000000	868.000000000	28	9.740000000
212.000000000	0.000000000	124.800000000	159.000000000	7.800000000	1085.400000000	799.500000000	100	47.820000000
331.000000000	0.000000000	0.000000000	192.000000000	0.000000000	1025.000000000	821.000000000	28	31.740000000
