116
678
7.161285877	7.835324764	2.911582947	0.984049022	-1.499546051	-2.094096899	0.575999975	-1.205670953	1.849122047	-0.425597996	-0.105672002	1.728885055	1.788985968	0.849798024	-1.109352946	0.537904024	-0.115368001	-0.678246021	-0.678246021	-0.678246021	-0.678246021	-0.678246021	-0.678246021	-0.678246021	-0.678246021	-0.678246021	-0.678246021	-0.678246021	-0.678246021	5.069511890	6.007709980	0.820869029	0.896189988	0.131698996	0.859286010	2.059065104	0.266772985	1.192932010	-1.421090961	2.128660917	-1.288108945	1.458737969	-0.734507978	-0.092678003	-0.571313977	-0.142634004	-0.490323007	-0.490323007	-0.490323007	-0.490323007	-0.490323007	-0.490323007	-0.490323007	-0.490323007	-0.490323007	-0.490323007	-0.490323007	-0.490323007	2.748619080	3.099076986	0.317270011	-0.130579993	2.048281908	-0.173489004	0.324615985	-0.300817013	0.471089005	-0.538577020	-0.979124010	-0.679165006	0.135962993	-1.094048977	-0.072196998	-0.752002001	-0.660714984	-0.606629014	-0.606629014	-0.606629014	-0.606629014	-0.606629014	-0.606629014	-0.606629014	-0.606629014	-0.606629014	-0.606629014	-0.606629014	-0.606629014	1.319728971	1.094838977	-0.937659025	-0.895371020	-0.734961987	0.441859007	0.389178008	-0.944584012	-0.043609999	-1.504263043	0.351267010	-1.018725991	-1.089542985	-0.668839991	-0.914771974	-0.836250007	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-15.750000000	-47.950000763
0.225762993	-0.094168998	-0.603645980	0.497745007	0.874036014	0.290280014	-0.077659003	-0.887385011	0.432062000	-0.093962997	0.029105000	0.407296985	-0.034418002	-0.000607000	-1.587712049	-0.134766996	0.679050028	1.299005985	1.299005985	1.299005985	1.299005985	1.299005985	1.299005985	1.299005985	1.299005985	1.299005985	1.299005985	1.299005985	1.299005985	0.867758989	0.549205005	-0.357172012	-0.578459024	0.293603003	-0.369996995	-0.360397011	-0.088275999	-0.684480011	-0.420736015	0.263000011	0.074616998	0.277972996	0.468587995	0.978995979	0.586847007	0.760344982	1.475592971	1.475592971	1.475592971	1.475592971	1.475592971	1.475592971	1.475592971	1.475592971	1.475592971	1.475592971	1.475592971	1.475592971	1.400110960	0.943587005	-0.402494013	0.058297999	-0.221966997	-0.302480996	-0.539965987	0.179847002	-0.634146988	-0.252916008	-0.441251010	-0.342925012	0.628843009	0.212836996	-0.038171001	-0.440290004	-0.157061994	0.859116971	0.859116971	0.859116971	0.859116971	0.859116971	0.859116971	0.859116971	0.859116971	0.859116971	0.859116971	0.859116971	0.859116971	1.627259016	1.989544988	-0.357802987	-0.176835001	0.406589001	-0.623763978	-0.653020978	-0.082644999	-0.947933018	-0.495712012	-0.465077013	-0.157860994	0.380950987	1.088477969	-0.123594999	1.391141057	0.936616004	0.936616004	0.936616004	0.936616004	0.936616004	0.936616004	0.936616004	0.936616004	0.936616004	0.936616004	0.936616004	0.936616004	14.909999847	-23.510000229
-0.692525029	-0.517800987	-0.788034976	1.214351058	-0.907213986	0.880213022	0.406899005	-0.694895029	-0.901868999	-1.701573968	-0.903892994	-0.791392982	-1.667462945	-0.334004015	-0.151747003	1.210806966	1.045058966	-0.363240987	-0.363240987	-0.363240987	-0.363240987	-0.363240987	-0.363240987	-0.363240987	-0.363240987	-0.363240987	-0.363240987	-0.363240987	-0.363240987	-0.672475994	-0.463102013	-0.747421026	0.069945998	0.305317998	0.551536977	-0.705610991	-0.301218003	-0.365296990	0.062183999	0.366564989	0.870097995	1.483239055	0.614040017	1.568181992	1.743708968	1.388535976	-0.166797996	-0.166797996	-0.166797996	-0.166797996	-0.166797996	-0.166797996	-0.166797996	-0.166797996	-0.166797996	-0.166797996	-0.166797996	-0.166797996	-0.694374979	-0.285766989	-0.291777998	-0.274901003	-0.351296991	0.439170003	-0.663293004	0.056928001	0.801809013	0.326462001	0.579645991	0.991641998	1.612213969	0.472009003	1.060354948	1.070834041	0.408001006	0.066418000	0.066418000	0.066418000	0.066418000	0.066418000	0.066418000	0.066418000	0.066418000	0.066418000	0.066418000	0.066418000	0.066418000	-0.654047012	0.264883012	-0.421474010	-0.405171007	0.170239002	0.067259997	-1.198657036	-0.797954023	-0.556109011	-0.637166977	0.147259995	0.217914000	0.972918987	2.081068993	1.375763059	1.063846946	0.603754997	0.603754997	0.603754997	0.603754997	0.603754997	0.603754997	0.603754997	0.603754997	0.603754997	0.603754997	0.603754997	0.603754997	12.649999619	-8.000000000
-0.735562027	-0.684054971	2.058214903	0.716328025	-0.011393000	0.805396020	1.497982025	0.114752002	0.692847013	0.052377000	0.024625000	0.429205000	0.576029003	0.400388986	0.519513011	0.509496987	1.303073049	0.517134011	0.517134011	0.517134011	0.517134011	0.517134011	0.517134011	0.517134011	0.517134011	0.517134011	0.517134011	0.517134011	0.517134011	-0.055955999	0.001966000	2.255016088	0.332082003	-0.051894002	0.376491994	1.169376969	-0.733187020	0.672438025	0.979776025	0.390646994	-0.519658029	-0.675643027	0.292993993	0.349806011	-0.058874000	-0.521205008	0.652076006	0.652076006	0.652076006	0.652076006	0.652076006	0.652076006	0.652076006	0.652076006	0.652076006	0.652076006	0.652076006	0.652076006	1.658280969	1.254223943	2.535289049	0.537779987	0.190259993	-0.156087995	0.707728982	-1.073155046	-0.428862989	-0.663483024	-0.304158986	-0.203572005	-0.200971007	1.212090969	1.193691015	0.609951973	-0.296155989	0.712270975	0.712270975	0.712270975	0.712270975	0.712270975	0.712270975	0.712270975	0.712270975	0.712270975	0.712270975	0.712270975	0.712270975	2.301748037	2.547275066	1.485530972	-0.179181993	0.112038001	0.983121991	0.788366973	-0.805625975	0.166615993	-0.178324997	-0.065058999	-0.724246979	-0.751380026	-0.385004997	-0.012326000	-0.392197013	0.187169001	0.187169001	0.187169001	0.187169001	0.187169001	0.187169001	0.187169001	0.187169001	0.187169001	0.187169001	0.187169001	0.187169001	9.029999733	38.740001678
0.570272028	0.273157001	-0.279213995	0.083456002	1.049330950	-0.869295001	-0.265857995	-0.401675999	-0.872639000	1.147482991	-0.287746012	1.824638009	-0.861847997	-0.229360998	-0.966603994	0.278766990	0.060231000	1.266170979	1.266170979	1.266170979	1.266170979	1.266170979	1.266170979	1.266170979	1.266170979	1.266170979	1.266170979	1.266170979	1.266170979	0.035642002	-0.044704001	-0.718236983	-0.733048975	-1.136788011	-1.301985025	-0.312191993	-0.671557009	-0.579330027	-0.772117019	-0.371717989	-0.483819991	0.068484999	0.682730973	0.867177010	0.769446015	1.226698041	0.899749994	0.899749994	0.899749994	0.899749994	0.899749994	0.899749994	0.899749994	0.899749994	0.899749994	0.899749994	0.899749994	0.899749994	0.557924986	0.175587997	-0.324638009	-0.089385003	-0.186611995	-0.415298998	1.094179034	0.298009008	-0.479234010	0.239410996	-0.388595998	-0.013394000	0.517086029	0.120622002	0.317070007	0.287059009	0.607333004	2.459474087	2.459474087	2.459474087	2.459474087	2.459474087	2.459474087	2.459474087	2.459474087	2.459474087	2.459474087	2.459474087	2.459474087	0.984157026	0.279686004	-0.784654021	-0.078593999	-0.250279009	-1.169304967	-0.052781001	-0.180180997	-0.500784993	-0.919462979	-0.667912006	-0.820172012	0.306973994	0.119658001	0.271838009	1.289783001	1.620715022	1.620715022	1.620715022	1.620715022	1.620715022	1.620715022	1.620715022	1.620715022	1.620715022	1.620715022	1.620715022	1.620715022	34.029998779	-6.849999905
0.059216999	0.034536999	-0.703441024	0.188651994	-0.270352989	1.420526028	0.467765987	0.209593996	-0.496504992	1.239907980	0.241493002	-0.258381009	1.944520950	-1.037235022	0.250966996	-0.106169000	0.012665000	0.677201986	0.677201986	0.677201986	0.677201986	0.677201986	0.677201986	0.677201986	0.677201986	0.677201986	0.677201986	0.677201986	0.677201986	1.208937049	1.136594057	-0.499356002	-0.812314987	0.707095981	0.155800998	0.451774001	0.854111016	1.211972952	0.227120996	-0.626187980	-0.094154999	-0.057996999	-0.074074998	-0.289063007	-0.685688019	-0.422618002	0.994175971	0.994175971	0.994175971	0.994175971	0.994175971	0.994175971	0.994175971	0.994175971	0.994175971	0.994175971	0.994175971	0.994175971	1.791712999	1.392259955	-0.166715994	0.290892988	0.284940004	1.040583014	0.056155000	1.119457960	1.659770012	-0.302015007	0.164695993	1.381299019	-0.241382003	0.089010999	-0.454602987	-0.398362011	0.224597007	1.994459033	1.994459033	1.994459033	1.994459033	1.994459033	1.994459033	1.994459033	1.994459033	1.994459033	1.994459033	1.994459033	1.994459033	2.949132919	2.856509924	0.039530002	-0.196952999	0.526687026	1.241737008	0.728226006	1.404665947	1.428817987	0.501016974	-0.354263008	0.445183992	0.075292997	-0.170387000	-0.506187022	-0.008470000	2.176162958	2.176162958	2.176162958	2.176162958	2.176162958	2.176162958	2.176162958	2.176162958	2.176162958	2.176162958	2.176162958	2.176162958	12.649999619	-8.000000000
-0.280627996	-0.310081989	-0.756816030	0.839033008	-0.196669996	1.153468966	-0.473973989	1.491603017	-0.105328001	1.365000963	-1.786352992	-1.681866050	-1.836529970	-0.074442998	1.324337959	-1.292024970	-0.498634994	-0.288336992	-0.288336992	-0.288336992	-0.288336992	-0.288336992	-0.288336992	-0.288336992	-0.288336992	-0.288336992	-0.288336992	-0.288336992	-0.288336992	0.234003007	0.192690998	-0.503408015	0.841804981	1.107754946	1.071171999	1.600782037	0.542038023	2.716828108	2.359560966	0.543735981	3.124183893	2.729691029	-0.308099002	0.783712983	-0.401309013	-0.579360008	-0.142030999	-0.142030999	-0.142030999	-0.142030999	-0.142030999	-0.142030999	-0.142030999	-0.142030999	-0.142030999	-0.142030999	-0.142030999	-0.142030999	1.255378962	0.895717025	-0.546966016	-0.175978005	-0.264429003	0.537874997	0.639666021	0.304387003	0.219420999	0.525801003	-0.166238993	0.177120000	0.788394988	-0.951622009	-0.827130973	-0.883212984	-0.777565002	-0.482897013	-0.482897013	-0.482897013	-0.482897013	-0.482897013	-0.482897013	-0.482897013	-0.482897013	-0.482897013	-0.482897013	-0.482897013	-0.482897013	2.174149036	2.342964888	0.119811997	-0.726718009	-0.258130014	0.032481000	0.606023014	0.036320999	1.340569973	0.473937005	-0.433842987	0.813015997	-0.936123013	-0.280095994	-0.995073020	-0.872726023	-0.447919995	-0.447919995	-0.447919995	-0.447919995	-0.447919995	-0.447919995	-0.447919995	-0.447919995	-0.447919995	-0.447919995	-0.447919995	-0.447919995	12.649999619	-8.000000000
-0.905771971	-0.576674998	-0.715466022	-0.603779972	0.247512996	1.131965995	-0.389025986	0.129502997	1.017125964	1.190999985	0.341688007	-0.428768992	0.069222003	-0.681995988	1.290348053	-0.145094007	-0.898649991	-0.207277000	-0.207277000	-0.207277000	-0.207277000	-0.207277000	-0.207277000	-0.207277000	-0.207277000	-0.207277000	-0.207277000	-0.207277000	-0.207277000	-0.862128019	-0.480489999	-0.806470990	-0.406466991	0.354059011	-0.665856004	-0.932780981	-0.585611999	-0.004336000	-0.534425020	-0.328952014	-0.750311971	-0.799324989	-0.844569027	-1.071439981	-0.914840996	-1.022768021	-0.256579995	-0.256579995	-0.256579995	-0.256579995	-0.256579995	-0.256579995	-0.256579995	-0.256579995	-0.256579995	-0.256579995	-0.256579995	-0.256579995	-0.662961006	0.308584005	0.204623997	-0.842375994	0.871608973	1.284289002	-0.038566999	-0.656154990	0.106748000	0.217740998	-0.259326011	-0.617618978	-1.066195965	-0.716968000	-0.514968991	-0.836516023	-0.866487026	-0.085868001	-0.085868001	-0.085868001	-0.085868001	-0.085868001	-0.085868001	-0.085868001	-0.085868001	-0.085868001	-0.085868001	-0.085868001	-0.085868001	-0.697107971	0.453316003	-0.207130998	0.091735996	0.968343973	0.102124996	-0.224015996	-0.048418000	0.033323999	-0.425954998	-0.304674000	-1.111613035	-0.584648013	-1.092478037	-0.971361995	-0.999935985	-0.198785007	-0.198785007	-0.198785007	-0.198785007	-0.198785007	-0.198785007	-0.198785007	-0.198785007	-0.198785007	-0.198785007	-0.198785007	-0.198785007	41.259998322	69.209999084
2.834795952	2.245863914	1.170606971	-0.246253997	-1.352506995	-2.369317055	2.480750084	-0.391461998	-0.133332998	-0.363591999	-0.305595994	-1.594864964	-0.134673998	0.373479009	1.029952049	1.023386002	1.462986946	-0.688507020	-0.688507020	-0.688507020	-0.688507020	-0.688507020	-0.688507020	-0.688507020	-0.688507020	-0.688507020	-0.688507020	-0.688507020	-0.688507020	1.681970000	1.539294958	0.661773026	-0.404154986	-0.307166010	0.554804027	1.165858984	0.278173000	0.213137001	1.014698029	2.121635914	1.237161994	0.045092002	-0.292813987	-0.177090004	0.022118000	0.353720993	-0.716325998	-0.716325998	-0.716325998	-0.716325998	-0.716325998	-0.716325998	-0.716325998	-0.716325998	-0.716325998	-0.716325998	-0.716325998	-0.716325998	3.567925930	1.559538960	0.439985007	-0.054076001	0.312896997	3.887376070	0.975458026	1.427703977	-0.015619000	3.699058056	3.354001999	0.589308023	0.350347996	-0.432713002	0.251022995	0.969021022	0.057635002	-0.491055995	-0.491055995	-0.491055995	-0.491055995	-0.491055995	-0.491055995	-0.491055995	-0.491055995	-0.491055995	-0.491055995	-0.491055995	-0.491055995	0.438852012	-0.918097019	0.200528994	-0.223105997	-0.735946000	0.828800023	1.033002019	-0.045136001	-0.166687995	0.415405989	1.356588006	0.359802991	-0.014176000	-0.067998998	-0.348221987	-0.240270004	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	-0.364194006	41.259998322	69.209999084
0.166400999	-0.092391998	-0.168411002	0.528950989	0.938844025	-0.666653991	0.162324995	0.481180012	0.216269001	0.383661002	0.415766001	0.082901999	-0.306643009	-0.521139026	-0.458458990	-0.284271002	-0.621622980	0.428891987	0.428891987	0.428891987	0.428891987	0.428891987	0.428891987	0.428891987	0.428891987	0.428891987	0.428891987	0.428891987	0.428891987	0.464581013	0.354072988	0.595112026	-0.110339999	0.530373991	-0.500603974	1.058951020	-0.129792005	-0.231144994	-0.357787013	-0.260210991	-0.002969000	0.258024991	-0.083526000	-0.464139998	-0.151682004	-0.145980999	1.176836014	1.176836014	1.176836014	1.176836014	1.176836014	1.176836014	1.176836014	1.176836014	1.176836014	1.176836014	1.176836014	1.176836014	0.931976020	0.620069981	-0.472398996	-0.057438999	-0.445602000	-0.746245980	-0.831348002	-0.946462989	-0.983240008	-0.652647972	-0.868869007	-0.549395978	-0.848973989	-0.431176007	-0.686839998	-0.439471006	-0.674171984	0.037864000	0.037864000	0.037864000	0.037864000	0.037864000	0.037864000	0.037864000	0.037864000	0.037864000	0.037864000	0.037864000	0.037864000	1.574401021	1.669461966	0.812236011	-0.352528989	0.337509006	-1.262748957	0.166329995	-1.082826972	-1.044221044	-1.275751948	-0.995680988	-0.710491002	-1.024564028	-0.685660005	-0.516243994	-0.751552999	0.076897003	0.076897003	0.076897003	0.076897003	0.076897003	0.076897003	0.076897003	0.076897003	0.076897003	0.076897003	0.076897003	0.076897003	41.900001526	12.479999542
