5
962
400	15.400000000	0.050800000	39.600000000	0.028259300	125.353000000
3150	22.200000000	0.025400000	39.600000000	0.022902800	120.856000000
200	15.400000000	0.050800000	31.700000000	0.028985300	119.975000000
800	3.300000000	0.101600000	31.700000000	0.002514350	131.362000000
4000	2.700000000	0.152400000	39.600000000	0.002948040	121.889000000
400	4.000000000	0.228600000	55.500000000	0.004286200	123.274000000
400	5.400000000	0.152400000	39.600000000	0.004850290	127.637000000
3150	11.200000000	0.050800000	39.600000000	0.015047800	119.670000000
6300	0.000000000	0.050800000	55.500000000	0.000761930	132.796000000
8000	15.400000000	0.050800000	71.300000000	0.026426900	112.675000000
2000	0.000000000	0.025400000	31.700000000	0.000439472	130.697000000
2500	6.700000000	0.101600000	55.500000000	0.005213900	124.273000000
800	0.000000000	0.304800000	71.300000000	0.002663370	126.201000000
16000	0.000000000	0.025400000	71.300000000	0.000400682	130.477000000
2500	2.000000000	0.228600000	55.500000000	0.003135250	123.862000000
2500	12.300000000	0.101600000	39.600000000	0.040826800	113.315000000
630	0.000000000	0.304800000	39.600000000	0.003101380	128.629000000
4000	2.000000000	0.228600000	71.300000000	0.002930310	124.086000000
630	4.800000000	0.025400000	31.700000000	0.000930789	120.078000000
6300	0.000000000	0.025400000	31.700000000	0.000439472	138.537000000
315	15.600000000	0.101600000	39.600000000	0.052848700	122.754000000
6300	5.400000000	0.152400000	39.600000000	0.004850290	116.677000000
20000	0.000000000	0.025400000	55.500000000	0.000412290	121.933000000
2000	1.500000000	0.304800000	39.600000000	0.003921070	122.101000000
6300	0.000000000	0.050800000	71.300000000	0.000740478	133.040000000
1600	9.900000000	0.152400000	55.500000000	0.020843800	119.875000000
1000	11.200000000	0.050800000	39.600000000	0.015047800	132.430000000
5000	7.300000000	0.228600000	39.600000000	0.012348100	111.959000000
800	0.000000000	0.228600000	39.600000000	0.002535110	130.205000000
500	9.900000000	0.152400000	71.300000000	0.019300100	131.279000000
800	0.000000000	0.304800000	39.600000000	0.003101380	129.099000000
3150	19.700000000	0.050800000	71.300000000	0.034118300	116.225000000
2500	0.000000000	0.101600000	55.500000000	0.001319830	133.040000000
1000	5.400000000	0.152400000	55.500000000	0.004332880	132.127000000
400	0.000000000	0.228600000	31.700000000	0.002723800	123.635000000
5000	15.400000000	0.050800000	55.500000000	0.027192500	117.110000000
315	17.400000000	0.025400000	31.700000000	0.017663100	118.416000000
1000	5.400000000	0.152400000	71.300000000	0.004011990	133.201000000
2500	1.500000000	0.304800000	39.600000000	0.003921070	120.981000000
2500	8.400000000	0.050800000	31.700000000	0.005807760	125.576000000
4000	9.500000000	0.025400000	55.500000000	0.004328400	131.582000000
1250	4.000000000	0.228600000	31.700000000	0.005090680	128.119000000
2500	8.400000000	0.050800000	39.600000000	0.005662290	127.465000000
1250	15.600000000	0.101600000	71.300000000	0.043725900	123.178000000
2000	3.300000000	0.101600000	39.600000000	0.002451380	132.301000000
1000	0.000000000	0.152400000	71.300000000	0.001598800	127.307000000
4000	0.000000000	0.228600000	31.700000000	0.002723800	122.035000000
2500	12.700000000	0.025400000	39.600000000	0.013025300	129.027000000
2500	15.600000000	0.101600000	39.600000000	0.052848700	110.264000000
2500	0.000000000	0.050800000	55.500000000	0.000761930	133.956000000
2000	9.500000000	0.025400000	55.500000000	0.004328400	134.052000000
315	0.000000000	0.304800000	31.700000000	0.003312660	122.765000000
4000	9.500000000	0.025400000	71.300000000	0.004206540	134.236000000
800	6.700000000	0.101600000	31.700000000	0.005929270	132.886000000
10000	0.000000000	0.228600000	71.300000000	0.002143450	118.134000000
10000	3.300000000	0.101600000	39.600000000	0.002451380	115.321000000
1250	0.000000000	0.101600000	31.700000000	0.001500920	133.063000000
5000	0.000000000	0.152400000	31.700000000	0.002094050	122.397000000
4000	9.900000000	0.152400000	55.500000000	0.020843800	112.945000000
1000	11.200000000	0.050800000	71.300000000	0.014072000	136.941000000
4000	0.000000000	0.228600000	39.600000000	0.002535110	123.465000000
1000	0.000000000	0.101600000	31.700000000	0.001500920	131.313000000
4000	12.600000000	0.152400000	71.300000000	0.048315900	108.034000000
10000	4.000000000	0.228600000	71.300000000	0.004006030	113.108000000
6300	22.200000000	0.025400000	71.300000000	0.021417800	123.127000000
8000	7.200000000	0.152400000	71.300000000	0.007520390	113.333000000
1600	3.000000000	0.304800000	31.700000000	0.005295140	122.088000000
1000	7.200000000	0.152400000	39.600000000	0.009091750	128.338000000
315	4.000000000	0.228600000	39.600000000	0.004738010	122.229000000
1000	5.300000000	0.228600000	71.300000000	0.005194200	134.000000000
630	3.000000000	0.304800000	31.700000000	0.005295140	128.698000000
1600	0.000000000	0.228600000	39.600000000	0.002535110	127.095000000
1600	3.300000000	0.101600000	71.300000000	0.002028220	133.664000000
3150	2.700000000	0.152400000	39.600000000	0.002948040	122.919000000
2000	0.000000000	0.101600000	39.600000000	0.001463320	133.251000000
5000	0.000000000	0.152400000	71.300000000	0.001598800	126.457000000
5000	0.000000000	0.050800000	55.500000000	0.000761930	134.556000000
8000	4.200000000	0.050800000	71.300000000	0.001427880	125.268000000
12500	0.000000000	0.025400000	39.600000000	0.000428464	129.116000000
1250	11.200000000	0.050800000	39.600000000	0.015047800	130.050000000
200	22.200000000	0.025400000	39.600000000	0.022902800	116.066000000
3150	22.200000000	0.025400000	71.300000000	0.021417800	124.127000000
500	4.000000000	0.228600000	31.700000000	0.005090680	128.939000000
4000	3.300000000	0.101600000	39.600000000	0.002451380	124.881000000
800	17.400000000	0.025400000	39.600000000	0.017220600	135.324000000
1250	8.900000000	0.101600000	39.600000000	0.012459600	127.710000000
1600	8.900000000	0.101600000	71.300000000	0.010308800	128.763000000
2000	15.400000000	0.050800000	55.500000000	0.027192500	127.040000000
630	0.000000000	0.228600000	55.500000000	0.002293360	126.160000000
630	2.000000000	0.228600000	71.300000000	0.002930310	127.356000000
2500	12.700000000	0.025400000	71.300000000	0.012180800	134.058000000
4000	0.000000000	0.304800000	31.700000000	0.003312660	118.145000000
400	12.300000000	0.101600000	31.700000000	0.041875600	123.207000000
400	15.600000000	0.101600000	39.600000000	0.052848700	120.484000000
2000	12.600000000	0.152400000	39.600000000	0.058411300	109.520000000
630	12.300000000	0.101600000	39.600000000	0.040826800	121.315000000
2000	0.000000000	0.152400000	39.600000000	0.001932870	129.633000000
6300	0.000000000	0.152400000	71.300000000	0.001598800	125.427000000
