11
1023
10.800000000	0.290000000	0.420000000	1.600000000	0.084000000	19.000000000	27.000000000	0.995450000	3.280000000	0.730000000	11.900000000	6
10.700000000	0.400000000	0.480000000	2.100000000	0.125000000	15.000000000	49.000000000	0.998000000	3.030000000	0.810000000	9.700000000	6
6.700000000	0.460000000	0.240000000	1.700000000	0.077000000	18.000000000	34.000000000	0.994800000	3.390000000	0.600000000	10.600000000	6
9.200000000	0.410000000	0.500000000	2.500000000	0.055000000	12.000000000	25.000000000	0.995200000	3.340000000	0.790000000	13.300000000	7
7.800000000	0.440000000	0.280000000	2.700000000	0.100000000	18.000000000	95.000000000	0.996600000	3.220000000	0.670000000	9.400000000	5
7.600000000	0.430000000	0.310000000	2.100000000	0.069000000	13.000000000	74.000000000	0.995800000	3.260000000	0.540000000	9.900000000	6
5.600000000	0.660000000	0.000000000	2.200000000	0.087000000	3.000000000	11.000000000	0.993780000	3.710000000	0.630000000	12.800000000	7
6.800000000	0.620000000	0.080000000	1.900000000	0.068000000	28.000000000	38.000000000	0.996510000	3.420000000	0.820000000	9.500000000	6
9.500000000	0.590000000	0.440000000	2.300000000	0.071000000	21.000000000	68.000000000	0.999200000	3.460000000	0.630000000	9.500000000	5
8.700000000	0.520000000	0.090000000	2.500000000	0.091000000	20.000000000	49.000000000	0.997600000	3.340000000	0.860000000	10.600000000	7
8.000000000	0.330000000	0.530000000	2.500000000	0.091000000	18.000000000	80.000000000	0.997600000	3.370000000	0.800000000	9.600000000	6
7.500000000	0.770000000	0.200000000	8.100000000	0.098000000	30.000000000	92.000000000	0.998920000	3.200000000	0.580000000	9.200000000	5
7.500000000	0.520000000	0.160000000	1.900000000	0.085000000	12.000000000	35.000000000	0.996800000	3.380000000	0.620000000	9.500000000	7
8.900000000	0.220000000	0.480000000	1.800000000	0.077000000	29.000000000	60.000000000	0.996800000	3.390000000	0.530000000	9.400000000	6
7.100000000	0.690000000	0.080000000	2.100000000	0.063000000	42.000000000	52.000000000	0.996080000	3.420000000	0.600000000	10.200000000	6
7.500000000	0.420000000	0.320000000	2.700000000	0.067000000	7.000000000	25.000000000	0.996280000	3.240000000	0.440000000	10.400000000	5
7.500000000	0.500000000	0.360000000	6.100000000	0.071000000	17.000000000	102.000000000	0.997800000	3.350000000	0.800000000	10.500000000	5
8.000000000	0.810000000	0.250000000	3.400000000	0.076000000	34.000000000	85.000000000	0.996680000	3.190000000	0.420000000	9.200000000	5
6.900000000	0.520000000	0.250000000	2.600000000	0.081000000	10.000000000	37.000000000	0.996850000	3.460000000	0.500000000	11.000000000	5
8.800000000	0.310000000	0.400000000	2.800000000	0.109000000	7.000000000	16.000000000	0.996140000	3.310000000	0.790000000	11.800000000	7
6.800000000	0.410000000	0.310000000	8.800000000	0.084000000	26.000000000	45.000000000	0.998240000	3.380000000	0.640000000	10.100000000	6
4.600000000	0.520000000	0.150000000	2.100000000	0.054000000	8.000000000	65.000000000	0.993400000	3.900000000	0.560000000	13.100000000	4
7.900000000	0.720000000	0.170000000	2.600000000	0.096000000	20.000000000	38.000000000	0.997800000	3.400000000	0.530000000	9.500000000	5
8.800000000	0.640000000	0.170000000	2.900000000	0.084000000	25.000000000	130.000000000	0.998180000	3.230000000	0.540000000	9.600000000	5
7.600000000	0.430000000	0.290000000	2.100000000	0.075000000	19.000000000	66.000000000	0.997180000	3.400000000	0.640000000	9.500000000	5
7.100000000	0.590000000	0.010000000	2.300000000	0.080000000	27.000000000	43.000000000	0.995500000	3.420000000	0.580000000	10.700000000	6
7.500000000	0.510000000	0.020000000	1.700000000	0.084000000	13.000000000	31.000000000	0.995380000	3.360000000	0.540000000	10.500000000	6
6.700000000	0.855000000	0.020000000	1.900000000	0.064000000	29.000000000	38.000000000	0.994720000	3.300000000	0.560000000	10.750000000	6
6.600000000	0.660000000	0.000000000	3.000000000	0.115000000	21.000000000	31.000000000	0.996290000	3.450000000	0.630000000	10.300000000	5
6.600000000	0.640000000	0.310000000	6.100000000	0.083000000	7.000000000	49.000000000	0.997180000	3.350000000	0.680000000	10.300000000	5
8.100000000	0.725000000	0.220000000	2.200000000	0.072000000	11.000000000	41.000000000	0.996700000	3.360000000	0.550000000	9.100000000	5
7.200000000	0.630000000	0.000000000	1.900000000	0.097000000	14.000000000	38.000000000	0.996750000	3.370000000	0.580000000	9.000000000	6
8.900000000	0.565000000	0.340000000	3.000000000	0.093000000	16.000000000	112.000000000	0.999800000	3.380000000	0.610000000	9.500000000	5
8.700000000	0.820000000	0.020000000	1.200000000	0.070000000	36.000000000	48.000000000	0.995200000	3.200000000	0.580000000	9.800000000	5
7.300000000	0.670000000	0.020000000	2.200000000	0.072000000	31.000000000	92.000000000	0.995660000	3.320000000	0.680000000	11.100000000	6
9.300000000	0.500000000	0.360000000	1.800000000	0.084000000	6.000000000	17.000000000	0.997040000	3.270000000	0.770000000	10.800000000	6
8.000000000	0.600000000	0.220000000	2.100000000	0.080000000	25.000000000	105.000000000	0.996130000	3.300000000	0.490000000	9.900000000	5
7.200000000	0.655000000	0.030000000	1.800000000	0.078000000	7.000000000	12.000000000	0.995870000	3.340000000	0.390000000	9.500000000	5
6.900000000	0.560000000	0.030000000	1.500000000	0.086000000	36.000000000	46.000000000	0.995220000	3.530000000	0.570000000	10.600000000	5
11.400000000	0.625000000	0.660000000	6.200000000	0.088000000	6.000000000	24.000000000	0.998800000	3.110000000	0.990000000	13.300000000	6
7.500000000	0.510000000	0.020000000	1.700000000	0.084000000	13.000000000	31.000000000	0.995380000	3.360000000	0.540000000	10.500000000	6
8.900000000	0.320000000	0.310000000	2.000000000	0.088000000	12.000000000	19.000000000	0.995700000	3.170000000	0.550000000	10.400000000	6
7.400000000	0.580000000	0.000000000	2.000000000	0.064000000	7.000000000	11.000000000	0.995620000	3.450000000	0.580000000	11.300000000	6
9.700000000	0.320000000	0.540000000	2.500000000	0.094000000	28.000000000	83.000000000	0.998400000	3.280000000	0.820000000	9.600000000	5
6.700000000	0.410000000	0.430000000	2.800000000	0.076000000	22.000000000	54.000000000	0.995720000	3.420000000	1.160000000	10.600000000	6
7.900000000	0.290000000	0.490000000	2.200000000	0.096000000	21.000000000	59.000000000	0.997140000	3.310000000	0.670000000	10.100000000	6
7.000000000	0.600000000	0.300000000	4.500000000	0.068000000	20.000000000	110.000000000	0.999140000	3.300000000	1.170000000	10.200000000	5
8.400000000	0.560000000	0.080000000	2.100000000	0.105000000	16.000000000	44.000000000	0.995800000	3.130000000	0.520000000	11.000000000	5
6.700000000	0.640000000	0.230000000	2.100000000	0.080000000	11.000000000	119.000000000	0.995380000	3.360000000	0.700000000	10.900000000	5
7.800000000	0.640000000	0.100000000	6.000000000	0.115000000	5.000000000	11.000000000	0.998400000	3.370000000	0.690000000	10.100000000	7
10.500000000	0.420000000	0.660000000	2.950000000	0.116000000	12.000000000	29.000000000	0.997000000	3.240000000	0.750000000	11.700000000	7
11.600000000	0.410000000	0.540000000	1.500000000	0.095000000	22.000000000	41.000000000	0.997350000	3.020000000	0.760000000	9.900000000	7
6.900000000	0.500000000	0.040000000	1.500000000	0.085000000	19.000000000	49.000000000	0.995800000	3.350000000	0.780000000	9.500000000	5
8.800000000	0.450000000	0.430000000	1.400000000	0.076000000	12.000000000	21.000000000	0.995510000	3.210000000	0.750000000	10.200000000	6
9.300000000	0.360000000	0.390000000	1.500000000	0.080000000	41.000000000	55.000000000	0.996520000	3.470000000	0.730000000	10.900000000	6
6.600000000	0.560000000	0.140000000	2.400000000	0.064000000	13.000000000	29.000000000	0.993970000	3.420000000	0.620000000	11.700000000	7
8.200000000	0.260000000	0.340000000	2.500000000	0.073000000	16.000000000	47.000000000	0.995940000	3.400000000	0.780000000	11.300000000	7
6.600000000	0.735000000	0.020000000	7.900000000	0.122000000	68.000000000	124.000000000	0.999400000	3.470000000	0.530000000	9.900000000	5
10.200000000	0.440000000	0.420000000	2.000000000	0.071000000	7.000000000	20.000000000	0.995660000	3.140000000	0.790000000	11.100000000	7
8.200000000	0.200000000	0.430000000	2.500000000	0.076000000	31.000000000	51.000000000	0.996720000	3.530000000	0.810000000	10.400000000	6
6.100000000	0.340000000	0.250000000	1.800000000	0.084000000	4.000000000	28.000000000	0.994640000	3.360000000	0.440000000	10.100000000	5
10.100000000	0.935000000	0.220000000	3.400000000	0.105000000	11.000000000	86.000000000	1.001000000	3.430000000	0.640000000	11.300000000	4
6.300000000	0.600000000	0.100000000	1.600000000	0.048000000	12.000000000	26.000000000	0.993060000	3.550000000	0.510000000	12.100000000	5
10.000000000	0.410000000	0.450000000	6.200000000	0.071000000	6.000000000	14.000000000	0.997020000	3.210000000	0.490000000	11.800000000	7
10.200000000	0.410000000	0.430000000	2.200000000	0.110000000	11.000000000	37.000000000	0.997280000	3.160000000	0.670000000	10.800000000	5
9.000000000	0.450000000	0.490000000	2.600000000	0.084000000	21.000000000	75.000000000	0.998700000	3.350000000	0.570000000	9.700000000	5
6.100000000	0.715000000	0.100000000	2.600000000	0.053000000	13.000000000	27.000000000	0.993620000	3.570000000	0.500000000	11.900000000	5
7.000000000	0.690000000	0.000000000	1.900000000	0.114000000	3.000000000	10.000000000	0.996360000	3.350000000	0.600000000	9.700000000	6
6.600000000	0.580000000	0.020000000	2.000000000	0.062000000	37.000000000	53.000000000	0.993740000	3.350000000	0.760000000	11.600000000	7
6.700000000	0.760000000	0.020000000	1.800000000	0.078000000	6.000000000	12.000000000	0.996000000	3.550000000	0.630000000	9.950000000	3
6.300000000	0.680000000	0.010000000	3.700000000	0.103000000	32.000000000	54.000000000	0.995860000	3.510000000	0.660000000	11.300000000	6
8.100000000	0.575000000	0.220000000	2.100000000	0.077000000	12.000000000	65.000000000	0.996700000	3.290000000	0.510000000	9.200000000	5
10.700000000	0.520000000	0.380000000	2.600000000	0.066000000	29.000000000	56.000000000	0.995770000	3.150000000	0.790000000	12.100000000	7
8.300000000	0.280000000	0.480000000	2.100000000	0.093000000	6.000000000	12.000000000	0.994080000	3.260000000	0.620000000	12.400000000	7
11.300000000	0.340000000	0.450000000	2.000000000	0.082000000	6.000000000	15.000000000	0.998800000	2.940000000	0.660000000	9.200000000	6
9.200000000	0.540000000	0.310000000	2.300000000	0.112000000	11.000000000	38.000000000	0.996990000	3.240000000	0.560000000	10.900000000	5
7.600000000	0.310000000	0.340000000	2.500000000	0.082000000	26.000000000	35.000000000	0.993560000	3.220000000	0.590000000	12.500000000	7
8.100000000	0.545000000	0.180000000	1.900000000	0.080000000	13.000000000	35.000000000	0.997200000	3.300000000	0.590000000	9.000000000	6
7.500000000	0.610000000	0.200000000	1.700000000	0.076000000	36.000000000	60.000000000	0.994940000	3.100000000	0.400000000	9.300000000	5
12.000000000	0.280000000	0.490000000	1.900000000	0.074000000	10.000000000	21.000000000	0.997600000	2.980000000	0.660000000	9.900000000	7
5.200000000	0.490000000	0.260000000	2.300000000	0.090000000	23.000000000	74.000000000	0.995300000	3.710000000	0.620000000	12.200000000	6
7.600000000	0.550000000	0.210000000	2.200000000	0.071000000	7.000000000	28.000000000	0.996400000	3.280000000	0.550000000	9.700000000	5
8.600000000	0.420000000	0.390000000	1.800000000	0.068000000	6.000000000	12.000000000	0.995160000	3.350000000	0.690000000	11.700000000	8
10.700000000	0.430000000	0.390000000	2.200000000	0.106000000	8.000000000	32.000000000	0.998600000	2.890000000	0.500000000	9.600000000	5
13.700000000	0.415000000	0.680000000	2.900000000	0.085000000	17.000000000	43.000000000	1.001400000	3.060000000	0.800000000	10.000000000	6
8.900000000	0.840000000	0.340000000	1.400000000	0.050000000	4.000000000	10.000000000	0.995540000	3.120000000	0.480000000	9.100000000	6
6.500000000	0.885000000	0.000000000	2.300000000	0.166000000	6.000000000	12.000000000	0.995510000	3.560000000	0.510000000	10.800000000	5
7.200000000	0.580000000	0.030000000	2.300000000	0.077000000	7.000000000	28.000000000	0.995680000	3.350000000	0.520000000	10.000000000	5
7.400000000	0.785000000	0.190000000	5.200000000	0.094000000	19.000000000	98.000000000	0.997130000	3.160000000	0.520000000	9.600000000	6
8.000000000	0.570000000	0.230000000	3.200000000	0.073000000	17.000000000	119.000000000	0.996750000	3.260000000	0.570000000	9.300000000	5
6.800000000	0.680000000	0.090000000	3.900000000	0.068000000	15.000000000	29.000000000	0.995240000	3.410000000	0.520000000	11.100000000	4
7.000000000	0.620000000	0.080000000	1.800000000	0.076000000	8.000000000	24.000000000	0.997800000	3.480000000	0.530000000	9.000000000	5
